Customer_ID,Age,Gender,Monthly_Spend,Tenure_Years,Support_Tickets_Raised,City_Tier,Used_App_Last_Month,Customer_Churn,Education_Level_High School,Education_Level_Master's,Education_Level_PhD,Spend_per_Year
CUST00028,-0.201304392500344,0,0.25172202586680975,-0.8098813516842238,-1.628962293074812,0.18067900652188343,1,0,0.0,0.0,0.0,1.324025960087376
CUST00029,-1.1163670186732926,0,0.12124078339032238,0.5250879093337275,1.3326078415985028,0.18067900652188343,1,0,0.0,1.0,0.0,0.0794975703684448
CUST00030,1.2768736959328806,0,0.07987255266432057,0.19134559407923965,2.0730003752668313,-1.109885325777285,1,0,0.0,1.0,0.0,0.06704398208317713
CUST00031,0.8545370992376735,1,-0.14906291495239404,0.5250879093337275,-0.14817722573815464,0.18067900652188343,0,0,0.0,1.0,0.0,-0.09774053944045487
CUST00032,0.36181106975993205,0,1.167124871600604,-1.4773659821931995,2.0730003752668313,1.4712433388210517,1,0,0.0,0.0,1.0,-2.444926775549426
CUST00033,1.065705397585277,1,2.0220506099944684,-0.476139036429736,-0.14817722573815464,0.18067900652188343,0,0,0.0,1.0,0.0,3.8598993828698527
CUST00034,0.7137582336726046,1,1.6897423175570658,-0.8098813516842238,1.3326078415985028,0.18067900652188343,0,0,0.0,0.0,1.0,8.887830481260842
CUST00035,-0.13091495971780948,1,0.6157840961322076,-0.8098813516842238,0.592215307930174,1.4712433388210517,1,0,0.0,0.0,1.0,3.2389463189819523
CUST00036,0.5025899353250011,0,-1.3728051487618098,1.5263148550971908,-0.14817722573815464,1.4712433388210517,1,0,0.0,1.0,0.0,-0.5434022390328684
CUST00037,0.29142163697739754,0,-1.1736966443625354,0.8588302245882152,-0.8885697594064833,-1.109885325777285,0,1,0.0,1.0,0.0,-0.6314168065685198
CUST00038,0.7841476664551391,0,1.299387797248725,0.19134559407923965,-0.8885697594064833,0.18067900652188343,1,1,0.0,0.0,0.0,1.0906892204129806
CUST00039,0.7137582336726046,1,-1.1956106260444177,0.19134559407923965,-1.628962293074812,1.4712433388210517,1,0,1.0,0.0,0.0,-1.0035800123711998
CUST00040,-0.76441985476062,0,-2.1993291983426206,-1.4773659821931995,-0.14817722573815464,0.18067900652188343,1,1,1.0,0.0,0.0,4.607218110176331
CUST00041,1.206484263150346,1,0.35388388319416275,-1.4773659821931995,0.592215307930174,0.18067900652188343,1,0,0.0,0.0,0.0,-0.7413261447082732
CUST00042,-1.3979247498034306,1,0.9527458276290635,1.5263148550971908,-0.14817722573815464,1.4712433388210517,1,0,0.0,0.0,0.0,0.37712869625366235
CUST00043,1.347263128715415,0,0.2874638886823881,-0.476139036429736,0.592215307930174,-1.109885325777285,1,0,0.0,1.0,0.0,0.5487408084833016
CUST00044,-1.2571458842383616,0,0.8860445147217674,0.8588302245882152,0.592215307930174,1.4712433388210517,1,0,0.0,1.0,0.0,0.47666780053463564
CUST00045,-1.5746022260875923,0,0.01974976223690473,-1.1436236669387116,-0.14817722573815464,0.18067900652188343,1,0,0.0,0.0,0.0,-0.1375104998908886
CUST00046,-0.8348092875431545,1,0.20215949520972845,1.1925725398427032,-0.14817722573815464,0.18067900652188343,0,1,0.0,0.0,0.0,0.09220196437570614
CUST00047,0.7841476664551391,0,1.0551457235987804,-0.8098813516842238,0.592215307930174,-1.109885325777285,1,0,0.0,1.0,0.0,5.549932807465809
CUST00048,-0.905198720325689,0,0.16380642062033804,0.19134559407923965,0.592215307930174,1.4712433388210517,1,1,0.0,0.0,1.0,0.13749697941086508
CUST00049,-0.060525526935274986,1,-1.6733830344379235,-1.4773659821931995,0.592215307930174,-1.109885325777285,0,1,1.0,0.0,0.0,3.5054509471952113
CUST00050,-0.6940304219780855,1,-1.1680774897443043,-1.1436236669387116,0.592215307930174,1.4712433388210517,1,0,0.0,0.0,1.0,8.13290396103559
CUST00051,-0.342083258065413,1,0.4571998672723716,-1.4773659821931995,-0.8885697594064833,0.18067900652188343,0,0,0.0,0.0,0.0,-0.9577554420024293
CUST00052,0.924926532020208,0,0.79477472860562,0.8588302245882152,0.592215307930174,1.4712433388210517,1,0,0.0,0.0,1.0,0.42756714308413274
CUST00053,-0.5532515564130165,1,0.43695215608703825,0.8588302245882152,-0.8885697594064833,0.18067900652188343,1,0,0.0,1.0,0.0,0.2350683512174092
CUST00054,1.4176525614979496,0,1.0853622045946343,0.19134559407923965,0.592215307930174,0.18067900652188343,1,0,0.0,0.0,1.0,0.9110389210223108
CUST00055,0.29142163697739754,0,-0.3943437026781096,1.1925725398427032,-0.14817722573815464,1.4712433388210517,0,0,0.0,0.0,1.0,-0.17985434712522674
CUST00056,1.4880419942804841,1,1.3330522319127622,-1.1436236669387116,0.592215307930174,0.18067900652188343,1,1,0.0,0.0,1.0,-9.281563828067515
CUST00057,0.5025899353250011,1,-1.0676612491276212,0.19134559407923965,-1.628962293074812,0.18067900652188343,1,0,0.0,0.0,0.0,-0.8961809691777884
CUST00058,-1.186756451455827,0,-1.5323631720676805,0.5250879093337275,-0.14817722573815464,0.18067900652188343,1,0,0.0,0.0,1.0,-1.0047703890965416
CUST00059,1.5584314270630186,0,-0.5354356979702812,0.8588302245882152,-0.14817722573815464,1.4712433388210517,1,0,0.0,1.0,0.0,-0.28804981266586394
CUST00060,0.22103220419486302,0,1.6393646848821923,-1.4773659821931995,-0.14817722573815464,-1.109885325777285,1,1,0.0,1.0,0.0,-3.4341883293617452
CUST00061,-0.48286212363048203,0,-0.0783726514624513,0.5250879093337275,-0.8885697594064833,0.18067900652188343,0,1,0.0,0.0,0.0,-0.05138894025898503
CUST00062,-1.186756451455827,0,0.958386622123873,-0.14239672117524815,-0.14817722573815464,1.4712433388210517,1,0,0.0,0.0,1.0,1.117517441674469
CUST00063,-0.623640989195551,1,-1.2875512483345004,-1.1436236669387116,0.592215307930174,0.18067900652188343,1,0,0.0,0.0,0.0,8.964756824402315
CUST00064,1.1360948303678116,0,1.0886947455877314,-0.14239672117524815,1.3326078415985028,0.18067900652188343,1,0,0.0,0.0,0.0,1.2694619674025316
CUST00065,-0.8348092875431545,0,-0.4608935364493558,-0.8098813516842238,-0.8885697594064833,0.18067900652188343,1,0,0.0,0.0,0.0,-2.4242416014016577
CUST00066,-1.1163670186732926,0,-0.988315035006257,-0.8098813516842238,-0.8885697594064833,-1.109885325777285,1,1,0.0,0.0,0.0,-5.19841185365847
CUST00067,-1.5387036153684996,1,1.0277207866815596,-1.1436236669387116,0.592215307930174,0.18067900652188343,1,1,0.0,0.0,0.0,-7.155650656936072
CUST00068,1.4176525614979496,0,-0.17153953342531858,-1.4773659821931995,-0.14817722573815464,-1.109885325777285,0,0,0.0,0.0,1.0,0.3593459522130195
CUST00069,0.9953159648027425,0,0.806705513892596,1.5263148550971908,-0.8885697594064833,1.4712433388210517,1,0,0.0,0.0,0.0,0.3193210506857274
CUST00070,0.15064277141232854,1,1.1317797398556326,-1.1436236669387116,-1.628962293074812,1.4712433388210517,1,0,0.0,0.0,0.0,-7.88017576753973
CUST00071,-0.201304392500344,1,0.10621549575261317,-1.1436236669387116,-0.8885697594064833,1.4712433388210517,1,0,0.0,0.0,0.0,-0.7395403418987929
CUST00072,-0.76441985476062,1,0.7696868983588827,0.5250879093337275,-0.14817722573815464,0.18067900652188343,0,1,0.0,0.0,0.0,0.5046836275130786
CUST00073,-0.342083258065413,0,-0.31956350251482013,0.5250879093337275,-0.8885697594064833,1.4712433388210517,1,0,0.0,0.0,0.0,-0.20953775881314893
CUST00074,-0.4124726908479475,0,-0.14559332140763293,-0.476139036429736,-0.8885697594064833,-1.109885325777285,1,0,0.0,1.0,0.0,-0.2779235933431121
CUST00075,-1.5387036153684996,1,-0.6557245585782693,1.5263148550971908,-0.8885697594064833,0.18067900652188343,1,1,0.0,1.0,0.0,-0.25955773376990365
CUST00076,1.4880419942804841,1,-0.2790608668519603,0.5250879093337275,-0.14817722573815464,0.18067900652188343,0,1,0.0,0.0,0.0,-0.18298018438417427
CUST00077,1.2768736959328806,0,0.4221649070916931,0.8588302245882152,0.592215307930174,-1.109885325777285,1,0,0.0,0.0,0.0,0.2271132142717417
CUST00078,0.29142163697739754,1,-0.6705478740345788,0.8588302245882152,1.3326078415985028,1.4712433388210517,1,0,0.0,0.0,0.0,-0.36073648102161915
CUST00079,-0.060525526935274986,1,1.2204166743213893,0.5250879093337275,-0.14817722573815464,-1.109885325777285,1,0,1.0,0.0,0.0,0.8002270996001527
CUST00080,-1.3979247498034306,1,-1.9402171392358787,-1.1436236669387116,-0.14817722573815464,-1.109885325777285,1,0,0.0,1.0,0.0,13.509034970286793
CUST00081,-1.3979247498034306,0,0.829701489403406,1.5263148550971908,-1.628962293074812,0.18067900652188343,1,0,0.0,0.0,1.0,0.3284236276920781
CUST00082,-0.8348092875431545,1,-0.8933448299951768,-0.476139036429736,-0.14817722573815464,-1.109885325777285,0,0,1.0,0.0,0.0,-1.7053090268585263
CUST00083,-0.13091495971780948,0,-0.5582874076372341,0.8588302245882152,0.592215307930174,0.18067900652188343,1,1,0.0,1.0,0.0,-0.3003434096628759
CUST00084,0.15064277141232854,0,-0.7723995597976391,-0.8098813516842238,-1.628962293074812,-1.109885325777285,1,0,1.0,0.0,0.0,-4.062723812946154
CUST00085,1.1360948303678116,0,0.6353393312670274,-0.476139036429736,-0.14817722573815464,1.4712433388210517,0,1,0.0,1.0,0.0,1.2128014405521
CUST00086,1.2768736959328806,1,1.955876733012315,1.1925725398427032,-0.14817722573815464,0.18067900652188343,0,1,0.0,0.0,1.0,0.8920465332255922
CUST00087,0.7841476664551391,0,0.7670756865850706,-1.4773659821931995,0.592215307930174,1.4712433388210517,1,0,1.0,0.0,0.0,-1.6068922277637703
CUST00088,-1.3979247498034306,0,-1.9692722801886835,-0.476139036429736,0.592215307930174,-1.109885325777285,1,0,1.0,0.0,0.0,-3.759150647086821
CUST00089,-0.8348092875431545,0,0.7997014071733374,-0.476139036429736,-0.14817722573815464,-1.109885325777285,1,1,0.0,1.0,0.0,1.5265527740855913
CUST00090,-1.3979247498034306,1,0.48330477171830083,1.5263148550971908,-0.8885697594064833,-1.109885325777285,1,0,0.0,1.0,0.0,0.19130820956191047
CUST00091,0.5025899353250011,1,-1.3792249788134476,1.1925725398427032,1.3326078415985028,-1.109885325777285,0,1,0.0,0.0,1.0,-0.6290441724278798
CUST00092,-1.186756451455827,1,0.6793692668121916,0.5250879093337275,0.592215307930174,-1.109885325777285,1,1,0.0,1.0,0.0,0.4454623649262231
CUST00093,-0.9755881531082236,1,1.0837897068965932,-0.476139036429736,0.592215307930174,1.4712433388210517,1,0,0.0,0.0,0.0,2.0688499091634025
CUST00094,0.00986390584725952,0,0.9851479361593516,0.8588302245882152,0.592215307930174,0.18067900652188343,1,0,0.0,1.0,0.0,0.5299827402890387
CUST00095,-0.623640989195551,1,0.7733368242084658,0.19134559407923965,1.3326078415985028,0.18067900652188343,1,0,0.0,0.0,0.0,0.6491288741502066
CUST00096,1.065705397585277,0,-0.332049711300646,1.1925725398427032,-0.14817722573815464,0.18067900652188343,0,0,1.0,0.0,0.0,-0.15144297635163645
CUST00097,-0.2716938252828785,0,1.8270978274933405,-0.14239672117524815,-0.8885697594064833,1.4712433388210517,1,0,1.0,0.0,0.0,2.1304697318755252
CUST00098,-1.186756451455827,0,-0.0017386352055992645,1.1925725398427032,-0.8885697594064833,1.4712433388210517,0,0,0.0,1.0,0.0,-0.0007929658763873763
CUST00099,-0.76441985476062,0,-0.5988477496376369,0.19134559407923965,1.3326078415985028,-1.109885325777285,1,0,0.0,1.0,0.0,-0.502665013925259
CUST00100,0.29142163697739754,1,-1.0537323819032254,-1.1436236669387116,-1.628962293074812,0.18067900652188343,0,0,0.0,0.0,0.0,7.336760050506741
CUST00101,1.065705397585277,0,0.344261351408899,0.8588302245882152,-0.14817722573815464,1.4712433388210517,1,0,0.0,0.0,1.0,0.1852032245092006
CUST00102,-0.4124726908479475,0,0.6110810296224684,-0.8098813516842238,-0.14817722573815464,-1.109885325777285,1,0,0.0,1.0,0.0,3.214208785071403
CUST00103,1.6288208598455531,0,0.9898365760847049,0.8588302245882152,-0.14817722573815464,-1.109885325777285,1,0,0.0,0.0,0.0,0.5325051007840064
CUST00104,-0.905198720325689,0,1.3432734669500326,1.1925725398427032,-0.14817722573815464,1.4712433388210517,1,0,0.0,1.0,0.0,0.612647218069419
CUST00105,0.8545370992376735,0,0.047960948003146577,-1.1436236669387116,0.592215307930174,0.18067900652188343,1,0,0.0,0.0,0.0,-0.33393485228038977
CUST00106,0.8545370992376735,0,-1.3514898703319342,0.8588302245882152,0.592215307930174,1.4712433388210517,1,0,1.0,0.0,0.0,-0.7270647165376969
CUST00107,-1.5387036153684996,1,0.8259361508787375,-1.1436236669387116,-0.8885697594064833,-1.109885325777285,1,0,0.0,0.0,0.0,-5.750696723480735
CUST00108,1.5584314270630186,1,1.3033839611235647,1.1925725398427032,2.0730003752668313,0.18067900652188343,1,1,0.0,0.0,0.0,0.5944542027407999
CUST00109,-0.48286212363048203,0,0.7105379023775021,-1.1436236669387116,0.592215307930174,1.4712433388210517,0,0,0.0,0.0,0.0,-4.947220172847342
CUST00110,-1.2571458842383616,1,0.026602389820113464,1.5263148550971908,-1.628962293074812,-1.109885325777285,1,0,0.0,1.0,0.0,0.010530116531769369
CUST00111,1.206484263150346,1,-1.703613942018163,-0.8098813516842238,0.592215307930174,0.18067900652188343,1,0,0.0,0.0,1.0,-8.96079346823757
CUST00112,1.5584314270630186,0,0.1289085129913234,-0.476139036429736,-0.8885697594064833,-1.109885325777285,1,0,0.0,1.0,0.0,0.24607390501627488
CUST00113,-0.060525526935274986,1,-1.0944081365787137,-0.14239672117524815,-1.628962293074812,0.18067900652188343,1,0,0.0,1.0,0.0,-1.2761240116507904
CUST00114,1.6288208598455531,0,-0.42339163033872207,-0.8098813516842238,0.592215307930174,-1.109885325777285,1,0,1.0,0.0,0.0,-2.22698632716709
CUST00115,-0.5532515564130165,0,-1.3227809674043862,-1.4773659821931995,-0.8885697594064833,-1.109885325777285,0,0,0.0,1.0,0.0,2.770999645444008
CUST00116,1.206484263150346,0,-0.22416049997216866,0.8588302245882152,-0.8885697594064833,0.18067900652188343,0,1,0.0,0.0,1.0,-0.12059223968225861
CUST00117,0.15064277141232854,0,0.038814493502610924,0.19134559407923965,-0.14817722573815464,0.18067900652188343,1,0,0.0,0.0,0.0,0.032580381121575096
CUST00118,1.5584314270630186,0,1.491780726616455,1.5263148550971908,-0.14817722573815464,0.18067900652188343,1,0,0.0,0.0,0.0,0.590496756018586
CUST00119,-1.5746022260875923,0,0.5307754476394548,1.1925725398427032,-0.8885697594064833,-1.109885325777285,1,0,0.0,1.0,0.0,0.24207885394639353
CUST00120,0.8545370992376735,1,0.034688490368299796,0.19134559407923965,-0.8885697594064833,-1.109885325777285,1,0,0.0,1.0,0.0,0.02911706774314269
CUST00121,0.43220050254246656,0,0.8430100134992166,-1.4773659821931995,1.3326078415985028,1.4712433388210517,0,0,1.0,0.0,0.0,-1.7659616414770705
CUST00122,-1.5387036153684996,0,-0.08852175357779288,0.19134559407923965,2.450600567437672,-1.109885325777285,1,0,0.0,0.0,1.0,-0.07430400886000595
CUST00123,-0.2716938252828785,0,-2.1993291983426206,0.19134559407923965,0.592215307930174,1.4712433388210517,1,0,0.0,0.0,0.0,-1.846088330097385
CUST00124,-1.327535317020896,1,-0.6791893980816147,-1.1436236669387116,0.592215307930174,1.4712433388210517,1,0,0.0,0.0,1.0,4.728951798532232
CUST00125,0.5025899353250011,1,0.6380948088846969,-0.476139036429736,-0.14817722573815464,-1.109885325777285,1,0,1.0,0.0,0.0,1.2180613812792926
CUST00126,-1.1163670186732926,1,0.03880728021041791,1.1925725398427032,0.592215307930174,-1.109885325777285,0,1,1.0,0.0,0.0,0.017699428185487524
CUST00127,0.43220050254246656,0,-1.443048188135796,-1.4773659821931995,0.592215307930174,0.18067900652188343,1,1,0.0,1.0,0.0,3.0229388812036584
CUST00128,1.065705397585277,0,1.6780207177436826,1.1925725398427032,-0.14817722573815464,-1.109885325777285,0,0,0.0,1.0,0.0,0.7653205024012866
CUST00129,-1.5387036153684996,1,-1.1750311034182128,-1.4773659821931995,0.592215307930174,-1.109885325777285,0,0,0.0,0.0,0.0,2.4614889775339175
CUST00130,-0.76441985476062,0,0.726645183844139,-1.4773659821931995,-0.14817722573815464,0.18067900652188343,0,0,0.0,1.0,0.0,-1.5221972468705391
CUST00131,-1.3979247498034306,1,-0.26643039222227755,1.5263148550971908,-0.14817722573815464,0.18067900652188343,0,1,0.0,0.0,0.0,-0.10546206926057426
CUST00132,1.4880419942804841,1,-0.9333425352045371,-0.8098813516842238,-0.8885697594064833,-1.109885325777285,1,0,0.0,0.0,0.0,-4.909263470326744
CUST00133,-1.1163670186732926,0,0.23355895612520997,0.19134559407923965,1.3326078415985028,-1.109885325777285,1,0,1.0,0.0,0.0,0.1960463506861094
CUST00134,1.065705397585277,1,1.4235646223486607,-1.1436236669387116,-0.14817722573815464,1.4712433388210517,1,0,0.0,0.0,1.0,-9.911769088559316
CUST00135,0.08025333862979403,0,0.41979894725243805,-0.8098813516842238,1.3326078415985028,-1.109885325777285,1,0,0.0,1.0,0.0,2.2080892693660226
CUST00136,-1.186756451455827,0,0.10368363019292286,-0.476139036429736,-0.14817722573815464,0.18067900652188343,1,0,0.0,1.0,0.0,0.19792203924928653
CUST00137,-0.6940304219780855,1,-0.39869331787039874,-1.4773659821931995,2.0730003752668313,0.18067900652188343,0,0,0.0,0.0,0.0,0.8351942382627501
CUST00138,0.36181106975993205,1,1.274011435314274,0.5250879093337275,1.3326078415985028,0.18067900652188343,1,0,1.0,0.0,0.0,0.835369179387736
CUST00139,1.4880419942804841,1,2.0220506099944684,0.8588302245882152,-1.628962293074812,-1.109885325777285,0,0,0.0,1.0,0.0,1.0878081189165143
CUST00140,-0.201304392500344,1,-0.9015102767574846,-0.476139036429736,-0.8885697594064833,0.18067900652188343,1,0,0.0,1.0,0.0,-1.7208960763432941
CUST00141,0.924926532020208,0,-1.4273592776163444,1.5263148550971908,1.3326078415985028,-1.109885325777285,0,1,0.0,0.0,1.0,-0.5649965896912845
CUST00142,0.6433688008900701,0,-0.43154986380883653,0.8588302245882152,-0.14817722573815464,-1.109885325777285,0,0,0.0,1.0,0.0,-0.23216206520659374
CUST00143,1.206484263150346,0,-0.01547995683298112,1.5263148550971908,-0.8885697594064833,1.4712433388210517,0,0,0.0,1.0,0.0,-0.006127485179350531
CUST00144,0.08025333862979403,0,-0.18191946089083183,-0.14239672117524815,-0.8885697594064833,-1.109885325777285,1,0,0.0,1.0,0.0,-0.21212542603630416
CUST00145,1.5584314270630186,0,-0.5285542172183008,1.1925725398427032,2.0730003752668313,-1.109885325777285,0,0,1.0,0.0,0.0,-0.2410657835093655
CUST00146,-0.6940304219780855,1,-1.4449957770278656,-1.4773659821931995,2.0730003752668313,0.18067900652188343,1,0,0.0,1.0,0.0,3.0270187464741616
CUST00147,-1.045977585890758,0,0.4803040421660748,1.5263148550971908,0.592215307930174,0.18067900652188343,1,0,0.0,0.0,1.0,0.19012042034150842
CUST00148,-0.623640989195551,1,-0.6808845217469347,0.8588302245882152,0.592215307930174,-1.109885325777285,1,0,0.0,0.0,0.0,-0.36629731577437113
CUST00149,-1.186756451455827,0,-2.0076686345312313,-1.4773659821931995,-0.8885697594064833,1.4712433388210517,1,0,1.0,0.0,0.0,4.205722044346864
CUST00150,-1.5387036153684996,0,-1.4824544033853424,-1.4773659821931995,-0.8885697594064833,0.18067900652188343,1,0,0.0,1.0,0.0,3.1054881551768463
